LSOA11CD,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,total_crime,centroid_lon,centroid_lat
E01003197,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.699999999999999,537242.061785713,172118.47298316288
E01003198,0.5,0.6,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.8,6.499999999999999,539300.423103467,175802.94843491053
E01003199,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,538893.3836669204,175775.3595953187
E01003200,0.5,0.8,0.5,0.3,0.3,1.1,0.6,1.3,1.3,0.8,7.499999999999999,539521.9724692623,176437.47437224517
E01003201,0.6,0.6,0.6,0.3,0.3,1.1,0.5,1.3,1.1,0.8,7.2,538399.30635823,175962.96807997877
E01003202,0.5,0.8,0.5,0.3,0.3,0.9,0.5,1.3,1.3,0.6,6.999999999999999,539597.6677661446,175491.1251492582
E01003203,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,539203.7370668157,175309.42226574244
E01003204,0.6,0.8,0.6,0.2,0.2,0.9,0.5,0.9,0.9,0.6,6.2,538521.5122304554,176511.6761649042
E01003205,0.5,0.8,0.6,0.3,0.2,0.9,0.5,0.9,1.3,0.6,6.6,538154.5605567746,176464.38072380304
E01003206,0.5,0.6,0.6,0.3,0.3,0.8,0.3,1.1,1.3,0.6,6.3999999999999995,538691.4288250967,176151.33247680115
E01003207,0.6,0.8,0.6,0.3,0.3,1.1,0.5,1.3,1.1,0.9,7.5,537178.9523304297,176815.58073397525
E01003209,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.8,7.1,536632.729214905,176587.74529839732
E01003210,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,536941.2979861143,176411.20809384625
E01003211,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.799999999999999,537216.592706936,176108.64814651792
E01003212,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.3,1.3,0.6,6.999999999999999,536538.0976290457,176226.44511753172
E01003213,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,536943.278852615,175817.77604291035
E01003214,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,536591.8676173518,175604.10496209786
E01003215,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,536611.4587223168,176874.73399088197
E01003216,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,0.9,0.8,6.8,538147.2092234181,173209.52711849113
E01003217,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.8,1.1,0.8,6.599999999999999,538602.098353054,173223.44102905205
E01003218,0.5,0.6,0.6,0.3,0.3,0.8,0.5,1.1,1.3,0.6,6.599999999999999,538950.746798662,172971.08755513438
E01003219,0.6,0.6,0.6,0.3,0.3,0.9,0.6,0.8,1.3,0.6,6.599999999999999,538697.1374627365,172796.4661236892
E01003220,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.6,7.199999999999999,539195.4010645421,173472.14712972933
E01003221,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.6,7.499999999999999,537801.0783994778,172922.58293170165
E01003222,0.5,0.6,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.4,539247.7036981123,173056.54794616075
E01003223,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,538140.6874926835,172583.01681280354
E01003224,0.6,0.8,0.6,0.3,0.2,0.9,0.5,0.9,1.3,0.6,6.699999999999999,538740.9475875543,173503.28411001537
E01003225,0.5,0.8,0.6,0.2,0.3,0.9,0.6,1.3,0.9,0.6,6.7,536948.1770468941,174161.49572290937
E01003226,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.8,7.0,536106.8959994892,174153.11132799293
E01003227,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.799999999999999,536445.7613684962,173933.75189142075
E01003228,0.5,0.6,0.6,0.3,0.2,0.9,0.3,0.8,1.3,0.8,6.3,535923.2797792165,173778.5022686222
E01003229,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.3,0.6,7.199999999999999,535926.8354694832,173433.15892442653
E01003230,0.6,0.8,0.6,0.3,0.3,0.8,0.5,1.3,1.1,0.8,7.099999999999999,536509.2939127475,173539.64880617542
E01003231,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.3,0.9,0.8,6.9,536460.2057298566,174930.74828690165
E01003232,0.6,0.8,0.6,0.3,0.2,0.8,0.6,1.3,0.9,0.6,6.7,536332.563864037,174465.83423849178
E01003233,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.699999999999999,536701.0390398816,174525.5672101156
E01003235,0.6,0.8,0.6,0.3,0.3,1.1,0.5,1.3,1.1,0.6,7.199999999999999,538888.1522995875,170767.52771822465
E01003236,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,540412.2544495271,172047.50992425764
E01003237,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,540068.4817211336,171735.57173630164
E01003238,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.299999999999999,539878.4750008639,171913.30799264452
E01003239,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.699999999999999,539387.1252397782,171812.94677158011
E01003240,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.9,7.6,539142.8236695051,171443.77490109633
E01003241,0.6,0.9,0.6,0.3,0.2,0.9,0.5,1.3,1.1,0.6,7.0,538289.2211449902,171465.95719424312
E01003243,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,538700.0394088461,171249.87053541339
E01003244,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.1,1.1,0.6,6.699999999999999,536545.3905916648,178462.34340533038
E01003245,0.5,0.6,0.6,0.3,0.3,1.1,0.5,0.9,1.1,0.8,6.7,535656.9845403228,178472.76963032014
E01003246,0.6,0.8,0.6,0.3,0.2,0.9,0.5,0.9,0.9,0.6,6.3,536398.3552946685,177825.65221197583
E01003247,0.5,0.8,0.6,0.2,0.3,0.8,0.6,1.3,1.1,0.6,6.800000000000001,535935.6862249292,178325.44089415812
E01003248,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.8999999999999995,536509.8865328328,178233.788009707
E01003249,0.5,0.6,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.5,536709.4589747656,178669.84824310272
E01003251,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,536970.598500198,178005.45486565222
E01003252,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.8,7.1000000000000005,536712.1667100322,177804.4070832967
E01003253,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,537131.71088383,177575.68014867316
E01003254,0.6,0.6,0.5,0.3,0.2,0.8,0.6,1.3,0.9,0.6,6.4,534976.0810526217,173376.9381894911
E01003255,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,535206.6847671269,173017.1311786568
E01003256,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,535200.1465916862,172494.11283763056
E01003257,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.1,1.1,0.6,6.699999999999999,534835.4409366212,172762.0532005536
E01003258,0.5,0.8,0.5,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.4,534472.1680035879,172116.46394689305
E01003259,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,534810.4832154689,172259.1392515798
E01003260,0.6,0.6,0.6,0.3,0.3,0.6,0.5,1.1,1.1,0.6,6.299999999999999,535007.7504352373,173828.98096222364
E01003261,0.5,0.8,0.6,0.3,0.3,0.6,0.3,1.1,1.1,0.6,6.199999999999999,535566.2358552582,173928.5067786718
E01003262,0.5,0.8,0.6,0.3,0.3,0.9,0.3,1.3,1.1,0.6,6.699999999999999,535452.2870962429,173532.52940004074
E01003263,0.6,0.6,0.6,0.3,0.3,1.1,0.6,1.3,0.9,0.6,6.8999999999999995,540534.347956802,172595.4324874236
E01003264,0.6,0.8,0.5,0.3,0.3,0.9,0.5,1.3,1.1,0.8,7.099999999999999,541023.9834381357,172425.3269999432
E01003265,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.3,0.6,7.099999999999999,540954.4059834529,172031.8761136236
E01003266,0.6,0.6,0.6,0.3,0.3,0.9,0.6,0.8,1.1,0.6,6.399999999999999,541573.9399849622,172113.55122510926
E01003267,0.5,0.6,0.6,0.3,0.2,0.8,0.3,0.9,1.1,0.6,5.9,541521.8612206348,171668.84173326788
E01003268,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,539895.6273294111,173566.01857816175
E01003269,0.6,0.8,0.6,0.3,0.3,0.6,0.5,1.1,1.1,0.6,6.5,540423.3835059499,173695.51393415712
E01003270,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.3,1.3,0.6,6.999999999999999,540202.2935000885,173186.3586920419
E01003271,0.5,0.8,0.6,0.3,0.3,0.8,0.3,0.6,1.1,0.6,5.899999999999999,540736.539876357,173114.60730392116
E01003272,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.199999999999999,536661.0608084552,175298.58747976754
E01003273,0.5,0.6,0.5,0.3,0.2,0.9,0.5,1.1,0.9,0.6,6.1,537534.6304737242,175486.10270630123
E01003274,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,537462.0448544945,174877.30939652972
E01003275,0.6,0.8,0.6,0.3,0.3,0.8,0.5,1.1,0.9,0.6,6.5,537323.3742889962,174510.26624000687
E01003276,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.9,0.9,0.6,6.3,537017.1637222262,175001.4653523523
E01003277,0.6,0.8,0.6,0.3,0.2,0.6,0.3,1.3,0.9,0.6,6.2,537216.4029492053,175691.9159553055
E01003278,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.8,7.1,537623.1725439433,175908.19973674868
E01003279,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.699999999999999,537684.2652421865,175242.65805235328
E01003280,0.5,0.8,0.6,0.3,0.3,0.8,0.5,0.9,1.1,0.6,6.4,540178.821306132,174031.8104912843
E01003281,0.5,0.8,0.6,0.2,0.2,0.8,0.5,1.1,1.1,0.6,6.4,539502.3154875132,174085.98010577887
E01003282,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,538781.1056688094,174981.3692795697
E01003283,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.1,1.3,0.6,6.8999999999999995,539424.1344155165,174916.80952883683
E01003284,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.6,7.399999999999999,539062.1393337157,174805.53536726665
E01003285,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.6,7.499999999999999,540019.7701592933,174425.48230045455
E01003286,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,539991.4944349877,174750.6552721487
E01003287,0.6,0.8,0.6,0.3,0.2,0.8,0.5,1.3,1.1,0.8,6.999999999999999,539498.3426945874,174487.58214869717
E01003288,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.299999999999999,538737.1968099163,175399.32344608728
E01003290,0.6,0.6,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.6,538576.866486826,174682.5591625737
E01003291,0.6,0.9,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.399999999999999,538015.4206843968,174618.29325991965
E01003292,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.6,6.8,538642.7909023406,174369.67512246603
E01003293,0.5,0.8,0.6,0.2,0.2,0.9,0.5,1.3,1.1,0.6,6.699999999999999,538267.4354126471,174359.66392742295
E01003295,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,539124.0437849219,174031.7570427283
E01003297,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,0.9,0.8,7.3,535574.6258992507,177960.15624465732
E01003298,0.6,0.6,0.6,0.3,0.3,0.6,0.5,1.1,1.1,0.6,6.299999999999999,536092.1612606597,177691.53925296586
E01003299,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.8,7.2,535893.8993659642,177046.87909371062
E01003300,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,536394.1863901427,177434.91737535674
E01003301,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.199999999999999,536025.2699990968,177350.27482005945
E01003302,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,0.9,0.8,6.8999999999999995,535381.970363168,177505.23862678005
E01003303,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,536632.2266508073,177210.58181442434
E01003304,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,537084.2647365503,177244.2369572542
E01003305,0.6,0.6,0.6,0.3,0.3,1.1,0.5,1.1,1.1,0.9,7.1,535623.4369633165,177334.81671919345
E01003307,0.5,0.5,0.6,0.3,0.3,0.9,0.3,1.1,1.3,0.6,6.3999999999999995,536058.5198070199,172733.0446462743
E01003308,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.1,1.1,0.6,6.699999999999999,536618.8815755921,173073.76688634747
E01003309,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.699999999999999,535655.0787792733,172430.3074399372
E01003310,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.799999999999999,535603.9203377541,172783.7157514462
E01003311,0.5,0.6,0.6,0.3,0.3,0.8,0.5,1.3,1.1,0.6,6.6,536422.6150732011,172523.1280430592
E01003312,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.699999999999999,536105.4114768415,172168.56668670414
E01003313,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.6,6.8999999999999995,535700.1799559611,172051.49053819798
E01003314,0.5,0.6,0.6,0.2,0.2,0.9,0.5,1.1,1.1,0.6,6.299999999999999,536408.3545278425,172924.4303333871
E01003315,0.5,0.8,0.6,0.3,0.3,0.6,0.5,1.1,1.1,0.6,6.399999999999999,535698.6395898967,173070.18505504477
E01003316,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.1,0.9,0.6,6.4,536056.2719609424,173104.21152352166
E01003318,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.9,7.8,537540.9012535186,173427.71846153753
E01003319,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.1,1.1,0.6,6.999999999999998,538004.4279324216,173572.47904486835
E01003320,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,538413.8806447072,173696.76817559087
E01003321,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,536919.0607871726,173304.74120946162
E01003322,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,537684.5424621032,174262.01956284477
E01003323,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.8,6.8,538277.4599389727,174103.33760879954
E01003324,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.199999999999999,537676.0660070506,173963.0133247486
E01003325,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.8,7.0,538049.850918441,173897.79641507412
E01003326,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,536077.0419762704,171351.701663835
E01003327,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.6,6.8999999999999995,535699.8120186799,171351.59497205942
E01003328,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,535187.0691385716,171352.04857661057
E01003329,0.5,0.8,0.5,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.5,535264.7660733493,171996.341056732
E01003330,0.6,0.8,0.5,0.3,0.3,1.1,0.6,0.9,1.1,0.6,6.799999999999999,534187.0867969514,171782.6005107253
E01003331,0.6,0.8,0.6,0.2,0.3,0.9,0.5,0.9,1.1,0.8,6.7,534806.01076621,171751.6746770654
E01003332,0.6,0.6,0.6,0.3,0.2,0.8,0.5,0.9,1.1,0.6,6.199999999999999,534559.7948976898,171581.35911538478
E01003333,0.5,0.6,0.6,0.3,0.3,0.8,0.5,1.3,1.1,0.8,6.8,536210.6617106007,171674.1706540719
E01003334,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.3999999999999995,535264.9992857655,171670.6449138106
E01003335,0.6,0.8,0.6,0.3,0.2,0.9,0.6,0.9,1.1,0.8,6.8,535852.6833525916,171669.01177005967
E01003336,0.5,0.6,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.8,6.8,536102.9234146286,175296.97064920553
E01003337,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.799999999999999,536095.7354773821,174974.80254112632
E01003338,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,535505.0925538032,176958.10017159863
E01003339,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.9,7.1,535589.9152436458,176634.28560656088
E01003340,0.5,0.6,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,6.799999999999999,536078.9978805156,176661.98546502567
E01003341,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,0.9,0.6,6.6,535824.1708234447,176314.8495286809
E01003342,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,535942.8316927808,175760.6776242967
E01003343,0.5,0.8,0.6,0.3,0.2,0.8,0.5,1.3,1.1,0.6,6.699999999999999,535584.2324410077,176157.20206713234
E01003344,0.3,0.6,0.6,0.3,0.3,0.6,0.5,1.3,0.9,0.6,6.0,536217.7261194388,176178.2947792454
E01003345,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,536233.9857629716,175702.43349114794
E01003346,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.8,6.999999999999999,539487.6966217338,172425.2940675078
E01003347,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,0.9,0.6,6.6,539297.1440555761,172506.24391634527
E01003348,0.6,0.6,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.799999999999999,538468.6084236045,172128.36759718545
E01003349,0.6,0.6,0.6,0.3,0.2,0.9,0.6,0.8,1.1,0.8,6.499999999999999,540161.7327593832,172342.80626096175
E01003350,0.6,0.8,0.5,0.3,0.2,0.8,0.5,0.8,1.1,0.6,6.199999999999999,538903.6716833793,172417.1778272084
E01003351,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,539787.6273003566,172295.02757728111
E01003352,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,538028.5878997074,172040.2061540096
E01003353,0.5,0.6,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.6,538745.6074790339,171777.52400732847
E01003354,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.1,1.1,0.6,6.6,539718.5769580811,173091.36605922887
E01003355,0.6,0.8,0.5,0.2,0.2,0.9,0.6,1.3,1.1,0.6,6.800000000000001,525632.2684697756,170086.4069281544
E01003356,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,525766.537156622,169541.5068155478
E01003357,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,0.9,0.6,6.699999999999999,526112.4449181359,169768.71765525686
E01003358,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,0.9,0.6,6.699999999999999,525415.2578520174,170306.98957832626
E01003359,0.5,0.8,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.6,6.5,526369.0101639623,170251.14627697633
E01003360,0.5,0.8,0.6,0.2,0.3,0.8,0.6,1.3,0.9,0.6,6.6000000000000005,525985.8535334655,170256.02101147288
E01003361,0.5,0.6,0.5,0.3,0.2,0.8,0.6,1.1,1.1,0.6,6.300000000000001,524624.6059828708,168747.40829430154
E01003362,0.5,0.6,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.6,6.299999999999999,524066.2761442264,168409.46740458175
E01003363,0.5,0.6,0.5,0.3,0.3,0.8,0.3,0.9,0.9,0.6,5.7,524568.3138250343,167955.23276560666
E01003364,0.5,0.8,0.3,0.3,0.2,0.6,0.2,0.8,0.9,0.6,5.2,524046.8680521315,167843.27370117034
E01003365,0.5,0.6,0.5,0.3,0.2,0.6,0.3,0.8,1.1,0.6,5.5,524947.8434716604,168202.51403012275
E01003366,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,523861.94347986375,168887.32283461417
E01003368,0.6,0.6,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.6,527556.8466830831,170224.49772650094
E01003369,0.5,0.5,0.6,0.3,0.2,0.9,0.5,1.1,0.9,0.6,6.1,526822.4851479918,170809.4077585025
E01003370,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,527038.1319372556,170652.9731300185
E01003371,0.5,0.5,0.6,0.3,0.2,0.6,0.2,1.1,0.9,0.6,5.5,527226.5193258614,170543.48576696895
E01003372,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,527638.5621765004,170493.72477866503
E01003373,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.3,1.1,0.6,6.799999999999999,526853.0587868328,168695.0701008247
E01003374,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,527446.508968394,168425.82997081097
E01003375,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.999999999999999,528293.6162609417,167717.02560845824
E01003376,0.6,0.6,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.799999999999999,526542.7163286285,169148.87212177485
E01003377,0.5,0.6,0.6,0.3,0.3,0.9,0.3,0.9,1.1,0.6,6.1,526611.9707597051,168916.50193188476
E01003378,0.5,0.8,0.6,0.3,0.2,0.8,0.5,1.3,1.1,0.6,6.699999999999999,527133.294503699,168796.27839665167
E01003379,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,527549.8756970792,168890.45370989732
E01003380,0.3,0.6,0.5,0.3,0.2,0.6,0.3,0.9,0.9,0.6,5.199999999999999,524198.9011122403,169600.6532868278
E01003381,0.3,0.8,0.5,0.3,0.2,0.8,0.5,1.3,0.9,0.6,6.2,523491.9954793867,169241.8405516121
E01003382,0.5,0.8,0.5,0.3,0.2,0.5,0.2,0.8,0.9,0.6,5.300000000000001,523864.9951365763,169370.70141933754
E01003383,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,6.9,524780.5309321649,170311.2837389721
E01003384,0.5,0.8,0.6,0.3,0.2,0.6,0.5,1.1,1.1,0.6,6.299999999999999,525026.8727741118,170064.68233471137
E01003385,0.3,0.6,0.6,0.3,0.3,0.8,0.5,1.3,0.9,0.6,6.2,524565.6168579722,169928.77483893055
E01003386,0.6,0.6,0.6,0.3,0.3,0.8,0.5,1.1,1.1,0.6,6.499999999999998,528319.482559821,169438.0266774937
E01003387,0.5,0.6,0.6,0.3,0.3,1.1,0.5,1.3,1.1,0.6,6.9,528503.9746938433,169022.50753316484
E01003388,0.5,0.8,0.6,0.3,0.3,0.8,0.5,0.8,1.1,0.6,6.299999999999999,528044.3604070334,169214.94212484083
E01003389,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,528018.8038850428,168850.53215055406
E01003390,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,0.9,0.8,7.3,527794.7685236015,169200.5528874127
E01003391,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.9,0.9,0.6,6.3,528759.8670113002,169127.99987170682
E01003392,0.5,0.6,0.6,0.2,0.2,0.8,0.6,1.1,1.1,0.8,6.500000000000001,528135.1790111706,169873.49756790127
E01003393,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.199999999999999,528032.1093120136,170473.49186780633
E01003394,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.8,6.499999999999999,528307.942162163,170215.39666639242
E01003395,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.8999999999999995,528626.0892026812,169902.31775489476
E01003396,0.5,0.8,0.6,0.3,0.2,0.8,0.5,1.3,1.1,0.8,6.8999999999999995,528168.0876984282,170654.47408158207
E01003397,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.9,0.9,0.6,6.1,528488.7389416981,170512.75425998078
E01003398,0.5,0.8,0.6,0.3,0.2,0.8,0.6,1.3,1.1,0.6,6.800000000000001,528889.1371560021,170315.56535705226
E01003399,0.5,0.8,0.3,0.2,0.3,0.8,0.3,0.9,0.9,0.6,5.6000000000000005,523877.081546964,169825.02118424446
E01003400,0.6,0.6,0.5,0.3,0.3,0.9,0.6,1.3,0.9,0.6,6.6,524987.7499651922,171069.97230559547
E01003401,0.5,0.8,0.5,0.3,0.3,0.9,0.6,1.3,0.8,0.6,6.6,524705.4438378132,171019.2676574688
E01003402,0.6,0.8,0.5,0.2,0.2,0.8,0.5,1.3,0.9,0.6,6.4,524446.0207296722,170695.53393062903
E01003403,0.3,0.8,0.3,0.3,0.2,0.8,0.3,1.1,1.1,0.6,5.799999999999999,524035.92410056305,170457.35551907567
E01003404,0.5,0.8,0.5,0.3,0.2,0.8,0.5,1.1,0.9,0.6,6.200000000000001,523945.97484054946,170179.6919171668
E01003405,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,527409.3295182756,169299.33951547352
E01003406,0.5,0.6,0.6,0.3,0.3,0.9,0.3,1.1,0.9,0.6,6.1,527458.8707588178,169960.91599194438
E01003407,0.5,0.8,0.6,0.3,0.3,1.1,0.5,1.3,1.3,0.6,7.299999999999999,527069.3952877936,169696.59436363156
E01003408,0.6,0.5,0.6,0.2,0.2,0.8,0.5,1.1,1.1,0.6,6.199999999999999,526599.4674458494,169587.91170067803
E01003409,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.6,7.099999999999999,527750.6373363282,169733.5711995734
E01003410,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,526994.2728969472,169380.8548686297
E01003411,0.6,0.6,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.6,529166.8770668637,169534.0379710056
E01003412,0.5,0.6,0.6,0.3,0.3,0.9,0.3,0.9,0.8,0.9,6.1,528850.7716004013,169626.5288631032
